title_id,title_name,title_r,title_runtime,title_primary_genre,title_level,title_production_year,title_synopsis
v2Hjw0P2oWwz57pPVE,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
siuvwTJJlAJRmgeD1D,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
tBQkY4B9WLNdyIpmer,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
2NCzSjJfn6ckd7RY6J,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
XMbwUAMP89WJFcyObR,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
VmNIrn0t9YcteELpJn,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
c5BP7dwnaJ7AenRRRH,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
js3XlP5TMJrT5CEt8s,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
yxftBeCXX8zm9LHJ5X,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
YN0Balfn3Uqq3wDk8V,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
MSiCMVqqzPe5AOIM9P,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
MWSFn92oon1csJpUtp,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
wScMq4m3iJ5jD2wMRp,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
CD4KD5j5LkBnrgaAJp,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
mtZfxtr6NtZVv7EioV,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
BQ0h1J3MQMn2f97wDJ,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
96Xg37ZD7zPREYWA0j,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
x6xdj9LWC4t26bOZkL,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
Qj6XVefxghG7uIHW23,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
q9NQrVAAgmi0reQkVs,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
4HTGdXNX6OvF8DQEJo,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
suHIVWhAyEBlSmPO7s,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
87ILGkT6DhbitllNY9,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
N0ViSxBmIZV3mP0SFI,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
h1wMFjfXqtk2sNHEas,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
onNz5iClhSu2zkQJWf,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
fpgrSuQTrhQgBBkJKC,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
wDDUKiTHhtGTuQFhL0,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
SrX0RgZLThPyTQ79Pf,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
KyCoDlzmhhQ49jF04T,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
YSYKHrxxpsEWuyYCKv,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
Of2oQK2kK3BCzifpgV,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
en2F0ecT2fh4EKHlkC,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
u3g2i3IMISudhYIJr1,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
p0br1PHK0yIoyxp7MJ,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
iPSIfp4aX0QaHGqyq7,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
RxwBiNP4S7kZLLcXcD,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
Uv5xbgSxV46O1Kz1hH,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
AgD6zvPEXm5vkbwrpl,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
FohwKzYsbQAoMuvrMB,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
2uHrR2WOOfQ0FHxYEw,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
HZ6sbf2E3qaTt3jXOD,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
x5Jiuycmsm1d2ZozHh,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
rlyLoddyoMb4NXKxF4,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
MLpVNQ7uucBo98PbLB,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
HtL4ewTpG25i7b8ee0,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
ZbOyKjOrwPR9ZfXHRQ,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
hHfP3QVHmlOd9NVQM3,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
OWZPLaQJu0pjfOUfhw,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
WWfsrpSbCZggzrFtWC,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
H3RlbiY27IEfBe3pE1,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
rzBbKrAVy1TTSDcoyP,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
ODtQfhBErZkTULJsJ3,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
X0TWCMlTidDW0wkFPb,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
Hahh1Rl1LNPGxejatC,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
HKgJVz8HqVy0rMhIbO,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
l0BhFuvJH23ikBnYKU,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
W2zob6w946iaZWllHK,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
kiWlBrHk6w2FHJmTLU,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
LFVmYf3Dan6zMvsiZY,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
Hwmh9WuNWX604TKr1C,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
pxHFX3zdhiul7oOkPy,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
xR8EMbJD51W94lLnbl,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
8Fjl9J9juNr4zlxmjk,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
TG4jSxLEuH0w1VsrSl,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
GjU7rPieDgd9V7YAGI,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
lPpmC3mY4tfdKZv2qp,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
pi0t3oJnc57KksMNJ5,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
la7p9XmpM3Tj92Vc3D,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
Nl3JjwAc26T74Pihoc,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
1kJwmQCSqS3YAz629g,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
Y8bD5F5wYAxmHKvThi,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
Ww3RT6qENIaWQAYsrk,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
aESd1zy3fjGrkwTbR8,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
lkrJMLzzXJpjyWYfw9,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
ZVTGIIrNDt3znk1EV5,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
iHYkbQdlxgw7L5G7Wv,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
LGV54lYH6u8FiU4Cak,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
fQ9VMkVHWjF15srwUf,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
717cYtVKr2O8i3WSga,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
awq2kk6beHD2kloLTv,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
Z1Mb9S4K1FyfURTpYO,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
AyCiZiH0hquXQJHuGj,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
pZg9hYc6dpKSzoBWRA,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
ecJUgTdkwXDevd2wtm,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
NG8LLTn5nxUgge2bz4,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
dOOK46kYgVSCw9Wd9U,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
4gDqyhEAUKVDUrEPxf,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
3iaOW1oE7J8Jj1Vg52,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
JuFyj0SmeH8aocQhAR,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
CC3ciz4bQnmfRFqv70,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
gr6KzSwl4NHY6eAVa3,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
Qrh2f1BXV8nBHQPOcJ,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
MoJ6Qi8kjF8CSh18uX,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
E7XIVB1RinBGeykQbc,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
i2pgXs9eKwwCUt7dcd,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
JObUDio2PY3YwnprBz,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
MI7W4BaHJUSuSJnjCC,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
sgTpU8QFkVw6crO22A,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
DRcw9PlraR5DLjZfnC,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
djkIdKt6M03Cp154HP,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
G9zRBJ7W77jb4Qz38V,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
CkESxid8xz6QgRhQZr,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
XKNs51fgX9y47UXX32,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
sdF2mowj9vQ2iw6F10,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
NONYWGidoNafwBVF47,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
3SC1MtAoDNF4nlhfK2,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
sNcxwJJyAAq3A1mBsN,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
9gufnD3eOFZtDI4f91,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
XCYstsMnMzk6m78bwt,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
N0rCWVRylrxl9MfBmi,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
NxKUE09flVAoWNh3Jn,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
h8dUQMiDjY2v5ukmGN,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
ZUE2vA5wrb55uF2DTw,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
VkbGuCxS2U1AFoRSvq,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
OE5Avr986D8xsUNXK0,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
gLOfCBAlfDSA56djxb,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
cLSl6mflNKGBulSgiP,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
5dpf1TiFlA6dLODTUL,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
t3tte1DvikoHKm0P28,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
eo3XJ0g3YnIKcvZ9ox,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
1v88TAhHA0fz6c8UKq,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
lbJJ3GRrJsNMmuY9J1,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
x3bTj8W8LFNQGSZiV4,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
94UJC11rSeFZIVSoXp,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
invV3E4tHcsKJAVvsC,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
HCETqFTwI30vVoh5Ti,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
g167kW1gYAtskL3I6M,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
56ZUMrGwd2Fm1J2kqp,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
s1yQ4UzlQYp7qjqWO7,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
TCGTgw3KcDw2owDkQY,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
46LoM1ZXQ16pp11lWS,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
vOksC9swHyPkuhaCoy,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
liKVbvj6lF8FBB1bpb,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
xbQUSeBDPzSTBfIsjU,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
kQOLsqhkFH3vhgyYWA,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
